Año,Fecha (dd/mm/aaaa),Moneda,Continente,Id Moneda,Tipo de cambio,Tipo de tasa,Valor
2015,2015-03-13,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,261"
2015,2015-03-13,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"800,187049"
2015,2015-03-13,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"800,769859"
2015,2015-03-14,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,099499"
2015,2015-03-14,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,1025"
2015,2015-03-14,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"857,521349"
2015,2015-03-14,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"859,0321"
2015,2015-03-14,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,260299"
2015,2015-03-14,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,261"
2015,2015-03-14,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"815,84176"
2015,2015-03-14,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"816,66411"
2015,2015-03-15,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,099499"
2015,2015-03-15,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,1025"
2015,2015-03-15,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"857,521349"
2015,2015-03-15,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"859,0321"
2015,2015-03-15,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,260299"
2015,2015-03-15,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,261"
2015,2015-03-15,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"815,84176"
2015,2015-03-15,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"816,66411"
2015,2015-03-16,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,096"
2015,2015-03-16,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,096999"
2015,2015-03-16,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"859,044229"
2015,2015-03-16,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"860,00322"
2015,2015-03-16,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,22"
2015,2015-03-16,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,221299"
2015,2015-03-16,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"825,89637"
2015,2015-03-16,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"826,885089"
2015,2015-03-17,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,096999"
2015,2015-03-17,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,097999"
2015,2015-03-17,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"863,18915"
2015,2015-03-17,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"864,06199"
2015,2015-03-17,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,263799"
2015,2015-03-17,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,265299"
2015,2015-03-17,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"818,96303"
2015,2015-03-17,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"819,90318"
2015,2015-03-18,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,1"
2015,2015-03-18,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,100999"
2015,2015-03-18,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"863,4247"
2015,2015-03-18,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"864,01935"
2015,2015-03-18,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,2747"
2015,2015-03-18,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,275999"
2015,2015-03-18,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"817,301579"
2015,2015-03-18,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"817,925299"
2015,2015-03-19,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,093999"
2015,2015-03-19,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,095"
2015,2015-03-19,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"856,494339"
2015,2015-03-19,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"857,18487"
2015,2015-03-19,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,2913"
2015,2015-03-19,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,2938"
2015,2015-03-19,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"804,79992"
2015,2015-03-19,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"805,800129"
2015,2015-03-20,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,088"
2015,2015-03-20,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,089999"
2015,2015-03-20,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"845,67961"
2015,2015-03-20,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"846,37305"
2015,2015-03-20,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,218599"
2015,2015-03-20,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,220299"
2015,2015-03-20,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"811,46166"
2015,2015-03-20,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"812,03007"
2015,2015-03-21,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,088"
2015,2015-03-21,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,089999"
2015,2015-03-21,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"837,20064"
2015,2015-03-21,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"838,231859"
2015,2015-03-21,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,218599"
2015,2015-03-21,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,220299"
2015,2015-03-21,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"803,32577"
2015,2015-03-21,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"804,219219"
2015,2015-03-22,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,088"
2015,2015-03-22,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,089999"
2015,2015-03-22,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"837,20064"
2015,2015-03-22,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"838,231859"
2015,2015-03-22,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,218599"
2015,2015-03-22,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,220299"
2015,2015-03-22,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"803,32577"
2015,2015-03-22,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"804,219219"
2015,2015-03-23,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,077999"
2015,2015-03-23,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,079"
2015,2015-03-23,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"840,191619"
2015,2015-03-23,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"840,955159"
2015,2015-03-23,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,1602"
2015,2015-03-23,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,1617"
2015,2015-03-23,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"818,214879"
2015,2015-03-23,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"819,081069"
2015,2015-03-24,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,072999"
2015,2015-03-24,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,073999"
2015,2015-03-24,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"841,558229"
2015,2015-03-24,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"842,323459"
2015,2015-03-24,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,1514"
2015,2015-03-24,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,153099"
2015,2015-03-24,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"820,44654"
2015,2015-03-24,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"821,36828"
2015,2015-03-25,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,060999"
2015,2015-03-25,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,063"
2015,2015-03-25,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"824,652299"
2015,2015-03-25,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"825,766079"
2015,2015-03-25,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,159199"
2015,2015-03-25,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,1604"
2015,2015-03-25,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"799,23743"
2015,2015-03-25,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"800,098119"
2015,2015-03-26,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,080999"
2015,2015-03-26,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,083"
2015,2015-03-26,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"822,21213"
2015,2015-03-26,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"823,18078"
2015,2015-03-26,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,1817"
2015,2015-03-26,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,182399"
2015,2015-03-26,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"796,53092"
2015,2015-03-26,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"797,12732"
2015,2015-03-27,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,092"
2015,2015-03-27,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,093999"
2015,2015-03-27,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"824,353579"
2015,2015-03-27,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"825,37192"
2015,2015-03-27,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,2404"
2015,2015-03-27,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,241099"
2015,2015-03-27,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"786,93961"
2015,2015-03-27,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"787,57252"
2015,2015-03-28,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,092"
2015,2015-03-28,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,093999"
2015,2015-03-28,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"826,10536"
2015,2015-03-28,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"827,20569"
2015,2015-03-28,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,2404"
2015,2015-03-28,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,241099"
2015,2015-03-28,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"788,61189"
2015,2015-03-28,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"789,3223"
2015,2015-03-29,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,092"
2015,2015-03-29,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,093999"
2015,2015-03-29,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"826,10536"
2015,2015-03-29,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"827,20569"
2015,2015-03-29,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,2404"
2015,2015-03-29,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,241099"
2015,2015-03-29,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"788,61189"
2015,2015-03-29,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"789,3223"
2015,2015-03-30,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,095"
2015,2015-03-30,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,096"
2015,2015-03-30,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"825,571699"
2015,2015-03-30,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"826,403869"
2015,2015-03-30,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,2547"
2015,2015-03-30,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,2559"
2015,2015-03-30,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"785,02718"
2015,2015-03-30,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"785,854299"
2015,2015-03-31,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,097999"
2015,2015-03-31,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,099"
2015,2015-03-31,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"830,82284"
2015,2015-03-31,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"831,94641"
2015,2015-03-31,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,195699"
2015,2015-03-31,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,196499"
2015,2015-03-31,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"805,48099"
2015,2015-03-31,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"806,51187"
2015,2015-04-01,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,091"
2015,2015-04-01,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,092"
2015,2015-04-01,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"839,974119"
2015,2015-04-01,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"840,9932"
2015,2015-04-01,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,1535"
2015,2015-04-01,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,154199"
2015,2015-04-01,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"823,410049"
2015,2015-04-01,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"824,325349"
2015,2015-04-02,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,095"
2015,2015-04-02,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,097999"
2015,2015-04-02,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"831,15881"
2015,2015-04-02,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"832,920839"
2015,2015-04-02,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,149399"
2015,2015-04-02,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,150199"
2015,2015-04-02,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"817,38619"
2015,2015-04-02,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"818,53368"
2015,2015-04-03,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,095"
2015,2015-04-03,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,097999"
2015,2015-04-03,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"831,15881"
2015,2015-04-03,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"832,920839"
2015,2015-04-03,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,149399"
2015,2015-04-03,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,150199"
2015,2015-04-03,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"817,38619"
2015,2015-04-03,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"818,53368"
2015,2015-04-04,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,095"
2015,2015-04-04,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,097999"
2015,2015-04-04,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"831,15881"
2015,2015-04-04,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"832,920839"
2015,2015-04-04,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,149399"
2015,2015-04-04,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,150199"
2015,2015-04-04,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"817,38619"
2015,2015-04-04,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"818,53368"
2015,2015-04-05,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,095"
2015,2015-04-05,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,097999"
2015,2015-04-05,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"831,15881"
2015,2015-04-05,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"832,920839"
2015,2015-04-05,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,149399"
2015,2015-04-05,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,150199"
2015,2015-04-05,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"817,38619"
2015,2015-04-05,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"818,53368"
2015,2015-04-06,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,088"
2015,2015-04-06,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,089999"
2015,2015-04-06,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"833,310669"
2015,2015-04-06,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"834,80893"
2015,2015-04-06,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,0868"
2015,2015-04-06,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,087699"
2015,2015-04-06,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"833,9314"
2015,2015-04-06,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"835,133469"
2015,2015-04-07,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,096"
2015,2015-04-07,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,099"
2015,2015-04-07,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"813,820579"
2015,2015-04-07,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"815,04844"
2015,2015-04-07,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,1198"
2015,2015-04-07,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,121"
2015,2015-04-07,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"808,083939"
2015,2015-04-07,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"808,83069"
2015,2015-04-08,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,1"
2015,2015-04-08,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,103"
2015,2015-04-08,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"811,359969"
2015,2015-04-08,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"812,399999"
2015,2015-04-08,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,090399"
2015,2015-04-08,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,091899"
2015,2015-04-08,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"814,27277"
2015,2015-04-08,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"814,92363"
2015,2015-04-09,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,115"
2015,2015-04-09,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,116"
2015,2015-04-09,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"799,255449"
2015,2015-04-09,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"799,77849"
2015,2015-04-09,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,058399"
2015,2015-04-09,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,059"
2015,2015-04-09,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"814,14841"
2015,2015-04-09,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"814,57951"
2015,2015-04-10,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,128"
2015,2015-04-10,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,129"
2015,2015-04-10,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"797,13966"
2015,2015-04-10,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"797,72378"
2015,2015-04-10,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,0823"
2015,2015-04-10,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,084"
2015,2015-04-10,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"808,77107"
2015,2015-04-10,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"809,551299"
2015,2015-04-11,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,128"
2015,2015-04-11,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,129"
2015,2015-04-11,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"803,863849"
2015,2015-04-11,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"804,625949"
2015,2015-04-11,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,0823"
2015,2015-04-11,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,084"
2015,2015-04-11,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"815,59338"
2015,2015-04-11,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"816,555809"
2015,2015-04-12,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,128"
2015,2015-04-12,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,129"
2015,2015-04-12,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"803,863849"
2015,2015-04-12,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"804,625949"
2015,2015-04-12,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,0823"
2015,2015-04-12,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,084"
2015,2015-04-12,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Compra,"815,59338"
2015,2015-04-12,Real brasileño,AMERICA,BRL,Pesos colombianos por cada moneda,Venta,"816,555809"
2015,2015-04-13,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Compra,"3,128099"
2015,2015-04-13,Nuevo Sol peruano,AMERICA,PEN,Moneda por cada dólar estadounidense,Venta,"3,128899"
2015,2015-04-13,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Compra,"803,88954"
2015,2015-04-13,Nuevo Sol peruano,AMERICA,PEN,Pesos colombianos por cada moneda,Venta,"804,60023"
2015,2015-04-13,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Compra,"3,1088"
2015,2015-04-13,Real brasileño,AMERICA,BRL,Moneda por cada dólar estadounidense,Venta,"3,1093"
